Timestamp_Epoch_s,Sim_Time_Myr,Core_Separation_kpc,Relative_Velocity_kms,Tidal_Strain_arb,Collision_Phase,Peak_Central_mu,Effective_Radius_kpc
1789816820.333,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816820.436,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816820.663,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816820.749,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816820.997,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816821.095,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816821.398,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816821.522,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816821.645,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816821.733,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816822.012,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816822.562,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816823.113,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816823.447,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816823.544,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816823.862,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816824.463,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816824.600,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816824.879,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816825.202,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816825.869,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816825.978,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816826.447,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816826.637,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816826.788,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816827.218,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816827.314,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816827.533,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816827.638,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816827.931,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816828.203,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816828.318,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816828.547,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816828.664,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816828.916,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816829.055,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816829.299,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816829.547,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816829.649,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816829.925,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816830.167,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816830.411,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816830.738,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816832.233,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816832.903,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816833.145,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816833.654,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816834.047,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816834.171,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816834.409,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816834.714,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816835.131,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816835.235,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816835.452,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816835.538,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816835.804,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816835.983,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816836.170,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816836.420,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816836.536,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816836.781,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816836.883,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816837.145,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816837.468,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816837.581,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816837.768,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816837.866,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816838.085,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816838.220,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816838.333,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816838.597,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816838.713,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816838.882,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816839.033,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816839.665,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816839.850,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816839.980,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816840.100,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816840.253,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816840.348,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816840.469,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816840.568,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816840.814,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816840.904,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816841.143,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816841.234,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816841.486,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816841.571,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816841.804,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816841.917,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816842.164,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816842.431,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816842.532,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816842.763,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816843.072,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816843.171,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816843.459,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816843.563,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816843.720,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816843.822,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816844.114,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816844.229,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816844.413,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816844.688,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816844.772,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816845.116,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816845.235,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816845.431,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816845.535,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816845.787,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816845.965,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816846.182,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816846.367,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816846.547,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816847.434,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816847.933,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.052,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.182,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.306,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.432,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.555,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.673,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.790,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816848.909,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816849.029,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816849.150,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816849.273,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
1789816849.393,0.36,141.95,2448.14,60.4644,1. INBOUND ORBITAL PLUNGE,31.00,17.705
